"firm","employee","sex","age","staging.date","months.enrolled","debt"
"320/CR907",24,"Female",42,2016-02-01,33,0
"320/CR907",25,"Male",40,2016-02-01,33,0
"320/CR907",26,"Female",34,2016-02-01,33,0
"320/CR907",27,"Female",23,2016-02-01,33,0
"320/JA157",70505,"Female",49,2016-11-01,24,1727.66
"320/JA157",70506,"Male",27,2016-11-01,24,506.16
"320/JA157",70507,"Male",41,2016-11-01,24,573.37
"320/JA157",70508,"Male",48,2016-11-01,24,2543.04
"320/KI306",53339,"Female",41,2016-02-01,33,3290.51
"320/KI306",53340,"Male",38,2016-02-01,33,410.37
"320/LK302",2071,"Male",23,2016-01-01,34,0
"320/LK302",2072,"Female",50,2016-01-01,34,0
"320/LK302",2073,"Male",50,2016-01-01,34,0
"320/LK302",2074,"Male",46,2016-01-01,34,3110.52
"320/LK302",2075,"Female",38,2016-01-01,34,0
"320/LK302",2076,"Female",23,2016-01-01,34,0
"320/LK302",2077,"Male",34,2016-01-01,34,2229.62
"320/LK302",2078,"Female",41,2016-01-01,34,1829.15
"320/LK302",2079,"Female",48,2016-01-01,34,505.6
"320/NE739",73966,"Male",29,2016-10-01,25,337.66
"320/NE739",73967,"Female",50,2016-10-01,25,394.62
"320/NE739",73968,"Female",45,2016-10-01,25,2871.3
"320/TK453",59017,"Female",44,2016-11-01,24,2024.96
"320/TK453",59018,"Male",43,2016-11-01,24,757.94
"320/TK453",59019,"Male",36,2016-11-01,24,4515.77
"320/VY245",46761,"Male",51,2016-10-01,25,1829.01
"320/VY245",46762,"Female",35,2016-10-01,25,0
"320/VY245",46763,"Male",53,2016-10-01,25,0
"320/VY245",46764,"Male",45,2016-10-01,25,1372.62
"320/XH383",66924,"Male",34,2017-02-01,21,0
"320/XH383",66925,"Female",44,2017-02-01,21,2113.91
"320/YG643",69588,"Male",40,2016-10-01,25,647.79
"320/YG643",69589,"Male",40,2016-10-01,25,0
"320/YG643",69590,"Female",48,2016-10-01,25,0
"320/YG643",69591,"Female",43,2016-10-01,25,2692.58
"321/AV798",72377,"Male",48,2017-04-01,19,1166.24
"321/AV798",72378,"Female",37,2017-04-01,19,0
"321/AV798",72379,"Female",54,2017-04-01,19,493.63
"321/AV798",72380,"Male",30,2017-04-01,19,614.9
"321/BT926",3036,"Female",36,2016-07-01,28,6307.4
"321/BT926",3037,"Male",50,2016-07-01,28,1553.74
"321/BT926",3038,"Female",26,2016-07-01,28,108.72
"321/BV905",75480,"Female",43,2016-02-01,33,654.86
"321/BV905",75481,"Female",41,2016-02-01,33,2367.83
"321/CZ112",37519,"Male",31,2016-04-01,31,0
"321/CZ112",37520,"Male",51,2016-04-01,31,1527.7
"321/CZ112",37521,"Male",57,2016-04-01,31,292.6
"321/CZ112",37522,"Male",52,2016-04-01,31,0
"321/CZ112",37523,"Female",44,2016-04-01,31,0
"321/CZ112",37524,"Male",34,2016-04-01,31,4737.62
"321/DG719",6891,"Male",45,2016-06-01,29,0
"321/DG719",6892,"Male",61,2016-06-01,29,0
"321/DG719",6893,"Male",30,2016-06-01,29,0
"321/HG926",56608,"Male",28,2016-07-01,28,0
"321/HG926",56609,"Male",54,2016-07-01,28,3084.66
"321/HG926",56610,"Female",32,2016-07-01,28,0
"321/HG926",56611,"Female",37,2016-07-01,28,0
"321/HG926",56612,"Female",41,2016-07-01,28,0
"321/HG926",56613,"Female",43,2016-07-01,28,0
"321/HG926",56614,"Female",29,2016-07-01,28,1239.37
"321/HG926",56615,"Male",42,2016-07-01,28,0
"321/MN977",35210,"Female",46,2017-02-01,21,1468.11
"321/MN977",35211,"Female",47,2017-02-01,21,0
"321/MN977",35212,"Female",32,2017-02-01,21,0
"321/NW693",52350,"Male",47,2017-04-01,19,0
"321/NW693",52351,"Male",59,2017-04-01,19,0
"321/NW693",52352,"Female",30,2017-04-01,19,0
"321/NW693",52353,"Male",48,2017-04-01,19,652.8
"321/PX979",60164,"Male",49,2017-02-01,21,921.72
"321/PX979",60165,"Female",38,2017-02-01,21,0
"321/PX979",60166,"Male",41,2017-02-01,21,375.99
"321/PX979",60167,"Male",55,2017-02-01,21,2169.71
"321/PX979",60168,"Male",38,2017-02-01,21,0
"321/PX979",60169,"Female",23,2017-02-01,21,1169.4
"321/PX979",60170,"Male",30,2017-02-01,21,0
"321/PX979",60171,"Male",49,2017-02-01,21,5334.42
"321/QB445",4283,"Male",28,2016-10-01,25,390.53
"321/QB445",4284,"Female",39,2016-10-01,25,0
"321/QB445",4285,"Female",32,2016-10-01,25,1635.6
"321/QB445",4286,"Male",42,2016-10-01,25,655.71
"321/QB445",4287,"Male",45,2016-10-01,25,2697.27
"321/QB445",4288,"Female",41,2016-10-01,25,0
"321/QB445",4289,"Male",48,2016-10-01,25,0
"321/QB445",4290,"Male",56,2016-10-01,25,1115.47
"321/QP798",73067,"Male",44,2017-04-01,19,0
"321/QP798",73068,"Male",36,2017-04-01,19,2817.84
"321/QP798",73069,"Female",50,2017-04-01,19,1540.03
"321/QP798",73070,"Female",52,2017-04-01,19,2396.34
"321/QP798",73071,"Female",58,2017-04-01,19,1316.29
"321/QP798",73072,"Male",43,2017-04-01,19,2285.26
"321/QP798",73073,"Female",42,2017-04-01,19,527.08
"321/RD805",30251,"Female",58,2016-02-01,33,0
"321/RD805",30252,"Male",40,2016-02-01,33,916.1
"321/RD805",30253,"Male",28,2016-02-01,33,692.45
"321/SB896",72718,"Male",43,2017-04-01,19,0
"321/SB896",72719,"Male",35,2017-04-01,19,0
"321/SB896",72720,"Male",49,2017-04-01,19,907.23
"321/SB896",72721,"Female",51,2017-04-01,19,438.57
"321/SB896",72722,"Female",49,2017-04-01,19,2628.88
"321/UV197",66264,"Male",49,2017-04-01,19,2374.16
"321/UV197",66265,"Female",45,2017-04-01,19,600.6
"322/AO448",53444,"Female",43,2016-11-01,24,0
"322/AO448",53445,"Male",42,2016-11-01,24,1521.27
"322/AO448",53446,"Female",49,2016-11-01,24,0
"322/AO448",53447,"Male",50,2016-11-01,24,4991.57
"322/AO448",53448,"Male",33,2016-11-01,24,0
"322/DY835",13328,"Male",23,2016-08-01,27,0
"322/DY835",13329,"Female",44,2016-08-01,27,5014.86
"322/NU787",60916,"Female",58,2017-04-01,19,839.68
"322/NU787",60917,"Male",52,2017-04-01,19,2053.48
"322/NU787",60918,"Female",44,2017-04-01,19,0
"322/PY797",27993,"Female",61,2017-04-01,19,1984.21
"322/PY797",27994,"Female",46,2017-04-01,19,663.45
"322/PY797",27995,"Female",23,2017-04-01,19,450.24
"322/QF688",33084,"Male",33,2017-04-01,19,2253.54
"322/QF688",33085,"Female",46,2017-04-01,19,946.43
"322/QF688",33086,"Male",45,2017-04-01,19,1046.45
"322/QF688",33087,"Male",52,2017-04-01,19,0
"322/QF688",33088,"Male",52,2017-04-01,19,1967.53
"322/SL836",15283,"Female",48,2016-08-01,27,780.97
"322/SL836",15284,"Female",43,2016-08-01,27,3632.2
"322/SL836",15285,"Male",51,2016-08-01,27,1463.77
"322/SL836",15286,"Male",29,2016-08-01,27,2058.93
"322/SL836",15287,"Female",42,2016-08-01,27,1660.88
"322/SQ667",50583,"Female",39,2017-01-01,22,0
"322/SQ667",50584,"Female",53,2017-01-01,22,368.85
"322/SQ667",50585,"Female",32,2017-01-01,22,448.33
"322/SQ667",50586,"Female",46,2017-01-01,22,1258.14
"322/SQ667",50587,"Female",31,2017-01-01,22,1350.91
"322/SQ667",50588,"Male",42,2017-01-01,22,1098.4
"322/UW347",13237,"Male",24,2016-11-01,24,903.59
"322/UW347",13238,"Male",49,2016-11-01,24,1015.22
"322/UW347",13239,"Female",26,2016-11-01,24,577.02
"322/UW347",13240,"Female",46,2016-11-01,24,1988.62
"322/UW347",13241,"Male",22,2016-11-01,24,590.21
"322/UW347",13242,"Female",35,2016-11-01,24,0
"322/UW347",13243,"Female",46,2016-11-01,24,3383.64
"322/WA712",54720,"Male",42,2016-04-01,31,909.38
"322/WA712",54721,"Male",43,2016-04-01,31,0
"322/WA712",54722,"Male",39,2016-04-01,31,2856.35
"322/WA712",54723,"Male",39,2016-04-01,31,0
"322/WA712",54724,"Male",56,2016-04-01,31,465.93
"322/WA712",54725,"Female",48,2016-04-01,31,0
"323/AE101",69778,"Female",30,2016-03-01,32,6185.66
"323/AE101",69779,"Male",39,2016-03-01,32,2516.65
"323/AE101",69780,"Male",52,2016-03-01,32,4266.84
"323/AE101",69781,"Male",44,2016-03-01,32,1547
"323/AE101",69782,"Female",32,2016-03-01,32,1771.71
"323/AE101",69783,"Female",38,2016-03-01,32,0
"323/DX392",33043,"Male",20,2015-06-01,41,0
"323/DX392",33044,"Male",49,2015-06-01,41,0
"323/DX392",33045,"Male",49,2015-06-01,41,1116.58
"323/DX392",33046,"Female",53,2015-06-01,41,1665.07
"323/DX392",33047,"Male",50,2015-06-01,41,4949.98
"323/GC830",48565,"Male",56,2016-08-01,27,0
"323/GC830",48566,"Female",30,2016-08-01,27,0
"323/GX250",75875,"Male",46,2016-11-01,24,1075.66
"323/GX250",75876,"Female",55,2016-11-01,24,772.59
"323/GX250",75877,"Female",44,2016-11-01,24,0
"323/HD631",50654,"Male",41,2016-08-01,27,5806.4
"323/HD631",50655,"Female",47,2016-08-01,27,14423.15
"323/HD631",50656,"Male",55,2016-08-01,27,1452.08
"323/HD631",50657,"Female",37,2016-08-01,27,2974.83
"323/HD631",50658,"Male",53,2016-08-01,27,990.83
"323/HD631",50659,"Female",45,2016-08-01,27,2660.49
"323/HD631",50660,"Male",45,2016-08-01,27,2760.17
"323/HH571",4572,"Female",51,2017-02-01,21,742.11
"323/HH571",4573,"Female",51,2017-02-01,21,1891.56
"323/HH571",4574,"Female",44,2017-02-01,21,0
"323/HH571",4575,"Female",59,2017-02-01,21,1859.34
"323/JP971",37206,"Male",35,2017-02-01,21,1294.84
"323/JP971",37207,"Male",56,2017-02-01,21,1207.12
"323/JP971",37208,"Male",26,2017-02-01,21,438.77
"323/NZ847",70056,"Male",62,2016-11-01,24,1724.34
"323/NZ847",70057,"Male",54,2016-11-01,24,1124.45
"323/NZ847",70058,"Male",45,2016-11-01,24,1464.8
"323/SU644",36459,"Female",49,2016-10-01,25,1051.74
"323/SU644",36460,"Male",40,2016-10-01,25,966.85
"323/WF598",55473,"Female",46,2017-04-01,19,2390.88
"323/WF598",55474,"Male",34,2017-04-01,19,1973.42
"323/WF598",55475,"Female",47,2017-04-01,19,6677.34
"323/WF598",55476,"Male",63,2017-04-01,19,0
"323/XZ728",41066,"Female",37,2016-07-01,28,0
"323/XZ728",41067,"Male",34,2016-07-01,28,667.43
"323/XZ728",41068,"Male",54,2016-07-01,28,765.43
"323/XZ728",41069,"Male",36,2016-07-01,28,1547.6
"323/ZI243",36441,"Male",45,2016-10-01,25,5569.43
"323/ZI243",36442,"Female",57,2016-10-01,25,0
"323/ZI243",36443,"Female",43,2016-10-01,25,2438.53
"323/ZI243",36444,"Male",40,2016-10-01,25,4724.08
"323/ZI243",36445,"Female",30,2016-10-01,25,0
"324/CA128",23907,"Male",46,2016-07-01,28,2554.46
"324/CA128",23908,"Female",34,2016-07-01,28,0
"324/CA128",23909,"Male",55,2016-07-01,28,1637.16
"324/CA128",23910,"Female",47,2016-07-01,28,693.72
"324/CA128",23911,"Male",55,2016-07-01,28,0
"324/CA128",23912,"Male",31,2016-07-01,28,0
"324/DR830",26875,"Female",41,2016-08-01,27,0
"324/DR830",26876,"Male",41,2016-08-01,27,1555.47
"324/DR830",26877,"Male",38,2016-08-01,27,2712.88
"324/DR830",26878,"Female",24,2016-08-01,27,571.96
"324/DR830",26879,"Male",35,2016-08-01,27,7343.8
"324/EX629",16827,"Male",47,2016-07-01,28,1193.32
"324/EX629",16828,"Male",30,2016-07-01,28,0
"324/EX629",16829,"Female",28,2016-07-01,28,648.59
"324/EX629",16830,"Female",38,2016-07-01,28,2696.61
"324/EX629",16831,"Male",46,2016-07-01,28,1123.69
"324/EY167",47441,"Male",30,2017-01-01,22,915.18
"324/EY167",47442,"Male",28,2017-01-01,22,0
"324/EY167",47443,"Female",48,2017-01-01,22,0
"324/EY167",47444,"Male",47,2017-01-01,22,231.74
"324/EY167",47445,"Male",60,2017-01-01,22,364.46
"324/EY167",47446,"Male",46,2017-01-01,22,0
"324/FP637",38578,"Female",39,2016-08-01,27,0
"324/FP637",38579,"Male",57,2016-08-01,27,3295.77
"324/FP637",38580,"Male",26,2016-08-01,27,1291.33
"324/FP637",38581,"Female",45,2016-08-01,27,0
"324/IG559",10463,"Male",50,2017-01-01,22,0
"324/IG559",10464,"Male",41,2017-01-01,22,0
"324/IR980",81,"Male",35,2017-02-01,21,0
"324/IR980",82,"Female",40,2017-02-01,21,1627.89
"324/IR980",83,"Male",52,2017-02-01,21,0
"324/IR980",84,"Male",49,2017-02-01,21,0
"324/IR980",85,"Female",63,2017-02-01,21,2370.06
"324/IR980",86,"Female",55,2017-02-01,21,1915.29
"324/IR980",87,"Female",52,2017-02-01,21,717.7
"324/IR980",88,"Female",30,2017-02-01,21,1497.21
"324/KE675",70375,"Female",39,2017-02-01,21,608.92
"324/KE675",70376,"Male",29,2017-02-01,21,1364.12
"324/KE675",70377,"Male",36,2017-02-01,21,0
"324/KE675",70378,"Female",35,2017-02-01,21,1651.61
"324/KE675",70379,"Female",43,2017-02-01,21,0
"324/KE675",70380,"Female",46,2017-02-01,21,2341.62
"324/NX288",74068,"Female",51,2017-04-01,19,482.42
"324/NX288",74069,"Male",28,2017-04-01,19,1270.3
"324/NX288",74070,"Female",41,2017-04-01,19,1629.98
"324/NX288",74071,"Female",31,2017-04-01,19,910.09
"324/NX288",74072,"Female",40,2017-04-01,19,0
"324/PO205",56037,"Male",20,2016-02-01,33,1528.7
"324/PO205",56038,"Male",27,2016-02-01,33,1415.12
"324/PO205",56039,"Male",46,2016-02-01,33,1280.37
"324/SS201",3535,"Male",33,2016-03-01,32,9202.76
"324/SS201",3536,"Male",34,2016-03-01,32,0
"324/SS201",3537,"Male",38,2016-03-01,32,6362.98
"324/SS201",3538,"Male",36,2016-03-01,32,3506.17
"324/UM461",42789,"Male",39,2017-01-01,22,1353.77
"324/UM461",42790,"Female",21,2017-01-01,22,205.31
"324/UM461",42791,"Male",35,2017-01-01,22,2292.61
"324/UM461",42792,"Male",55,2017-01-01,22,990.96
"324/UM461",42793,"Male",57,2017-01-01,22,0
"324/WL953",71467,"Female",43,2016-11-01,24,3148.42
"324/WL953",71468,"Male",38,2016-11-01,24,522.28
"324/WL953",71469,"Male",35,2016-11-01,24,1694.36
"324/WL953",71470,"Female",29,2016-11-01,24,1157.94
"324/WL953",71471,"Male",51,2016-11-01,24,0
"324/ZO429",40336,"Female",49,2016-07-01,28,230.75
"324/ZO429",40337,"Male",48,2016-07-01,28,666.09
"324/ZO429",40338,"Female",51,2016-07-01,28,1997.34
"324/ZO429",40339,"Female",36,2016-07-01,28,1085.15
"324/ZO429",40340,"Female",37,2016-07-01,28,0
"324/ZV199",5700,"Male",25,2017-04-01,19,1129.6
"324/ZV199",5701,"Male",46,2017-04-01,19,0
"324/ZV199",5702,"Male",47,2017-04-01,19,917.74
"324/ZV199",5703,"Female",40,2017-04-01,19,0
"324/ZV199",5704,"Male",22,2017-04-01,19,821.78
"324/ZV199",5705,"Female",58,2017-04-01,19,881.3
"325/AD666",72555,"Male",48,2017-01-01,22,492.37
"325/AD666",72556,"Male",42,2017-01-01,22,1767.3
"325/AD666",72557,"Male",44,2017-01-01,22,550.15
"325/AD666",72558,"Male",38,2017-01-01,22,1674.93
"325/AD666",72559,"Female",30,2017-01-01,22,489.86
"325/AD666",72560,"Male",52,2017-01-01,22,1943.56
"325/AD984",60785,"Male",27,2017-04-01,19,1199.77
"325/AD984",60786,"Male",43,2017-04-01,19,701.12
"325/AD984",60787,"Male",22,2017-04-01,19,0
"325/AL393",15754,"Male",56,2017-04-01,19,1434.03
"325/AL393",15755,"Male",35,2017-04-01,19,2002.12
"325/AL393",15756,"Female",54,2017-04-01,19,2402.25
"325/AL393",15757,"Female",46,2017-04-01,19,2352.21
"325/BF736",13574,"Male",47,2016-08-01,27,1728.83
"325/BF736",13575,"Male",38,2016-08-01,27,2295.16
"325/BF736",13576,"Male",45,2016-08-01,27,0
"325/BF736",13577,"Male",38,2016-08-01,27,1663.69
"325/BF736",13578,"Female",40,2016-08-01,27,1047.56
"325/BF736",13579,"Male",46,2016-08-01,27,1270.77
"325/BF736",13580,"Male",49,2016-08-01,27,0
"325/FN774",54729,"Female",22,2017-02-01,21,972.7
"325/FN774",54730,"Male",54,2017-02-01,21,1870.55
"325/FN774",54731,"Female",57,2017-02-01,21,14977.22
"325/FN774",54732,"Female",34,2017-02-01,21,572.92
"325/FN774",54733,"Male",49,2017-02-01,21,1465.01
"325/FR318",18462,"Male",47,2016-06-01,29,1889.28
"325/FR318",18463,"Female",45,2016-06-01,29,0
"325/FR318",18464,"Male",37,2016-06-01,29,0
"325/FR318",18465,"Male",45,2016-06-01,29,0
"325/GN866",43384,"Female",41,2017-01-01,22,0
"325/GN866",43385,"Male",60,2017-01-01,22,0
"325/GN866",43386,"Male",49,2017-01-01,22,910.34
"325/GN866",43387,"Female",57,2017-01-01,22,1291.69
"325/GN866",43388,"Male",33,2017-01-01,22,979.4
"325/GN866",43389,"Male",43,2017-01-01,22,3157.63
"325/GN866",43390,"Male",33,2017-01-01,22,903.74
"325/HV682",3008,"Male",56,2017-02-01,21,2494.42
"325/HV682",3009,"Female",36,2017-02-01,21,1225.35
"325/IQ643",19627,"Male",29,2016-10-01,25,4576.15
"325/IQ643",19628,"Female",54,2016-10-01,25,2212.4
"325/IQ643",19629,"Male",41,2016-10-01,25,0
"325/IQ643",19630,"Male",49,2016-10-01,25,1634.29
"325/IS183",53913,"Male",45,2017-02-01,21,797.7
"325/IS183",53914,"Female",25,2017-02-01,21,0
"325/IS183",53915,"Male",43,2017-02-01,21,0
"325/IS183",53916,"Female",31,2017-02-01,21,394.05
"325/IS183",53917,"Male",45,2017-02-01,21,936.85
"325/IS183",53918,"Female",47,2017-02-01,21,1241.32
"325/MW713",44603,"Male",52,2016-04-01,31,848.23
"325/MW713",44604,"Male",35,2016-04-01,31,1755.95
"325/MW713",44605,"Male",36,2016-04-01,31,862.49
"325/PK187",76915,"Female",35,2017-04-01,19,1004.75
"325/PK187",76916,"Female",40,2017-04-01,19,0
"325/SA891",4301,"Male",35,2017-04-01,19,1422.07
"325/SA891",4302,"Female",32,2017-04-01,19,0
"325/SA891",4303,"Male",37,2017-04-01,19,0
"325/SA891",4304,"Male",54,2017-04-01,19,410.62
"325/SA891",4305,"Female",29,2017-04-01,19,1446.82
"325/SY568",72085,"Female",48,2017-01-01,22,0
"325/SY568",72086,"Female",40,2017-01-01,22,651.35
"325/SY568",72087,"Female",26,2017-01-01,22,732.26
"325/TI771",75351,"Male",45,2017-02-01,21,2480.35
"325/TI771",75352,"Female",30,2017-02-01,21,0
"325/TI771",75353,"Male",48,2017-02-01,21,0
"325/TI771",75354,"Male",59,2017-02-01,21,0
"325/TI771",75355,"Male",45,2017-02-01,21,620.36
"325/WN852",51640,"Female",52,2016-11-01,24,1642.06
"325/WN852",51641,"Male",60,2016-11-01,24,0
"325/WN852",51642,"Female",42,2016-11-01,24,0
"325/WN852",51643,"Male",48,2016-11-01,24,2487.09
"325/WN852",51644,"Female",38,2016-11-01,24,2046.36
"326/DH235",70625,"Female",57,2016-08-01,27,1826.74
"326/DH235",70626,"Male",50,2016-08-01,27,541.48
"326/DH235",70627,"Male",40,2016-08-01,27,2434.38
"326/DH235",70628,"Male",44,2016-08-01,27,0
"326/DH235",70629,"Male",26,2016-08-01,27,695.26
"326/DH235",70630,"Female",37,2016-08-01,27,0
"326/DL763",30815,"Female",35,2017-01-01,22,0
"326/DL763",30816,"Female",38,2017-01-01,22,511.85
"326/DL763",30817,"Female",41,2017-01-01,22,288
"326/DL763",30818,"Male",59,2017-01-01,22,953.49
"326/EN444",179,"Female",35,2016-10-01,25,228.39
"326/EN444",180,"Male",35,2016-10-01,25,0
"326/EN444",181,"Male",39,2016-10-01,25,789.17
"326/EN444",182,"Female",49,2016-10-01,25,0
"326/EN444",183,"Female",22,2016-10-01,25,641.59
"326/EN444",184,"Female",55,2016-10-01,25,2453.93
"326/GN229",39239,"Female",35,2016-07-01,28,0
"326/GN229",39240,"Female",33,2016-07-01,28,1580.67
"326/GN229",39241,"Female",52,2016-07-01,28,2005.75
"326/GN229",39242,"Female",47,2016-07-01,28,1021.46
"326/JQ228",31069,"Female",35,2016-07-01,28,741.28
"326/JQ228",31070,"Male",51,2016-07-01,28,0
"326/JQ228",31071,"Female",45,2016-07-01,28,774.06
"326/JQ228",31072,"Male",45,2016-07-01,28,1737.81
"326/JQ228",31073,"Male",48,2016-07-01,28,0
"326/KH795",49725,"Female",30,2017-04-01,19,0
"326/KH795",49726,"Female",26,2017-04-01,19,0
"326/KH795",49727,"Female",42,2017-04-01,19,279.19
"326/KH795",49728,"Female",29,2017-04-01,19,1054.24
"326/LK184",10987,"Male",52,2017-04-01,19,521.65
"326/LK184",10988,"Male",54,2017-04-01,19,1988.83
"326/LK184",10989,"Male",28,2017-04-01,19,584.13
"326/LK184",10990,"Female",31,2017-04-01,19,0
"326/LK184",10991,"Female",47,2017-04-01,19,0
"326/LT506",30750,"Female",43,2016-02-01,33,4511.42
"326/LT506",30751,"Male",39,2016-02-01,33,1937.47
"326/LT506",30752,"Male",39,2016-02-01,33,0
"326/LY314",76964,"Male",49,2016-04-01,31,2252.77
"326/LY314",76965,"Male",48,2016-04-01,31,477.73
"326/LY314",76966,"Male",23,2016-04-01,31,587.25
"326/LY314",76967,"Female",25,2016-04-01,31,1695.5
"326/LY314",76968,"Male",43,2016-04-01,31,0
"326/MS116",10997,"Female",43,2016-04-01,31,3076.69
"326/MS116",10998,"Male",58,2016-04-01,31,3791.33
"326/MS116",10999,"Male",53,2016-04-01,31,0
"326/MS116",11000,"Female",48,2016-04-01,31,3732.64
"326/MS116",11001,"Female",51,2016-04-01,31,1258.59
"326/MS116",11002,"Male",28,2016-04-01,31,0
"326/MS116",11003,"Male",36,2016-04-01,31,0
"326/MS116",11004,"Female",37,2016-04-01,31,1437.38
"326/OD964",8970,"Female",39,2017-01-01,22,1623.03
"326/OD964",8971,"Male",36,2017-01-01,22,892.81
"326/OD964",8972,"Male",21,2017-01-01,22,953.4
"326/OM278",75039,"Male",52,2017-02-01,21,2494.47
"326/OM278",75040,"Female",25,2017-02-01,21,786.7
"326/OM278",75041,"Male",38,2017-02-01,21,0
"326/OM278",75042,"Male",48,2017-02-01,21,3362.82
"326/OM278",75043,"Male",55,2017-02-01,21,2061.04
"326/OM278",75044,"Male",43,2017-02-01,21,997.34
"326/RW992",39708,"Male",23,2015-06-01,41,3106.34
"326/RW992",39709,"Male",45,2015-06-01,41,0
"326/RW992",39710,"Male",42,2015-06-01,41,2183.05
"326/RW992",39711,"Male",37,2015-06-01,41,0
"326/RW992",39712,"Female",42,2015-06-01,41,1424.77
"326/RW992",39713,"Male",35,2015-06-01,41,10825.74
"326/SN545",67849,"Female",48,2016-10-01,25,0
"326/SN545",67850,"Female",46,2016-10-01,25,501.71
"326/SN545",67851,"Female",44,2016-10-01,25,0
"326/SN545",67852,"Male",44,2016-10-01,25,1837.7
"326/SN545",67853,"Female",45,2016-10-01,25,8592.97
"326/SN545",67854,"Male",48,2016-10-01,25,2894.67
"326/SQ128",19542,"Male",44,2016-07-01,28,0
"326/SQ128",19543,"Female",43,2016-07-01,28,0
"326/SQ128",19544,"Female",60,2016-07-01,28,0
"326/TB309",66883,"Male",50,2016-03-01,32,1584.93
"326/TB309",66884,"Male",38,2016-03-01,32,2093.17
"326/TB309",66885,"Female",45,2016-03-01,32,1936.19
"326/TB309",66886,"Male",54,2016-03-01,32,0
"326/TB309",66887,"Female",53,2016-03-01,32,607.93
"326/TB309",66888,"Female",44,2016-03-01,32,1216.78
"326/XV916",65614,"Female",50,2016-04-01,31,899.48
"326/XV916",65615,"Male",43,2016-04-01,31,0
"326/YB554",70594,"Female",63,2016-11-01,24,2850.51
"326/YB554",70595,"Female",47,2016-11-01,24,1270.45
"326/YB554",70596,"Male",54,2016-11-01,24,1957.49
"326/YB554",70597,"Male",56,2016-11-01,24,1790.21
"326/YB554",70598,"Female",28,2016-11-01,24,219.24
"326/ZE782",841,"Male",48,2017-02-01,21,1080.64
"326/ZE782",842,"Female",44,2017-02-01,21,380.94
"326/ZE782",843,"Female",36,2017-02-01,21,568.25
"326/ZP972",24337,"Female",45,2017-02-01,21,2429.26
"326/ZP972",24338,"Male",55,2017-02-01,21,3569
"326/ZP972",24339,"Male",32,2017-02-01,21,739.75
"327/AC521",68590,"Female",53,2016-06-01,29,2630.57
"327/AC521",68591,"Female",54,2016-06-01,29,1355.18
"327/AC521",68592,"Male",58,2016-06-01,29,0
"327/AC521",68593,"Male",32,2016-06-01,29,1425.46
"327/AC521",68594,"Female",27,2016-06-01,29,0
"327/AG730",62302,"Female",40,2016-08-01,27,508.2
"327/AG730",62303,"Male",38,2016-08-01,27,0
"327/AG730",62304,"Female",59,2016-08-01,27,1310.6
"327/AG730",62305,"Female",37,2016-08-01,27,778.62
"327/AG730",62306,"Female",37,2016-08-01,27,770.62
"327/AG730",62307,"Female",64,2016-08-01,27,1923.07
"327/DZ955",41309,"Female",39,2016-11-01,24,323.93
"327/DZ955",41310,"Male",59,2016-11-01,24,0
"327/DZ955",41311,"Male",57,2016-11-01,24,1331.02
"327/DZ955",41312,"Female",53,2016-11-01,24,2646.12
"327/DZ955",41313,"Male",29,2016-11-01,24,969.27
